#PriorityThreshold    Area in survey   Sum(priority)
1.0 2425.558634660272 2049.094353201741
1.1 2156.984668192699 1873.6212399629294
1.2000000000000002 2265.2535484249393 1862.3553510084748
1.3000000000000003 1641.6583700330423 1557.396330729127
1.4000000000000004 1464.567410893486 1445.1036629527807
1.5000000000000004 937.4910017008733 1178.798114463687
1.6000000000000005 616.0415355849964 877.5189039036632
1.7000000000000006 588.3448452930279 835.1113056614995
1.8000000000000007 524.5585282569792 764.2619791477919
1.9000000000000008 491.8260760937437 707.8378654196858
2.000000000000001 424.68258447685037 654.5325047746301
2.100000000000001 349.1461564078454 589.2445057705045
2.200000000000001 333.1995771488332 559.5318446159363
2.300000000000001 278.64549021010737 492.4558892250061
2.4000000000000012 250.1095062729277 445.5170148909092
2.5000000000000013 205.62694307673587 386.80049017071724
2.6000000000000014 203.94835578631353 395.2642011344433
2.7000000000000015 188.00177652730136 366.02896896004677
2.8000000000000016 178.76954642997853 352.19132310152054
2.9000000000000017 173.73378455871153 333.8854452967644
3.0000000000000018 167.0194353970222 343.68358078598976
3.100000000000002 88.12583274717251 229.94901287555695
3.200000000000002 83.09007087590551 220.07375395298004
3.300000000000002 78.05430900463851 209.5447269976139
3.400000000000002 77.21501535942734 201.06595292687416
3.500000000000002 68.82207890731567 178.7409090101719
3.6000000000000023 62.107729745626344 165.8161872625351
3.7000000000000024 60.42914245520401 163.25226414203644
3.8000000000000025 54.55408693872584 146.6976514160633
3.9000000000000026 53.714793293514674 144.18428614735603
4.000000000000003 29.375277582390837 83.4014036655426
4.100000000000003 20.143047485068003 51.04827815294266
4.200000000000003 15.107285613801002 42.54700085520744
4.3000000000000025 10.910817387745169 31.67457228899002
4.400000000000003 9.232230097322834 24.46079808473587
