#PriorityThreshold    Area in survey   Sum(priority)
1.5 2880.455790364724 4335.300370880868
1.6 2721.8292914198137 4158.032335728407
1.7000000000000002 2434.790864757595 3830.673143953085
1.8000000000000003 2131.8058588363638 3473.29268810153
1.9000000000000004 1939.6076140830064 3216.0157021582127
2.0000000000000004 1801.124162623164 3054.023268789053
2.1000000000000005 1594.657925901217 2760.353327870369
2.2000000000000006 1514.925029606156 2567.1329216957092
2.3000000000000007 1014.7060170603006 1964.0875886678696
2.400000000000001 933.2945334748175 1821.9408299922943
2.500000000000001 852.7223435345454 1588.277864396572
2.600000000000001 746.1320505927273 1466.4516904950142
2.700000000000001 920.70512879665 1594.5640057623386
2.800000000000001 287.038426662219 703.818240404129
2.9000000000000012 173.73378455871153 532.536134660244
3.0000000000000013 158.6264989449105 494.90826457738876
3.1000000000000014 146.8763879119542 463.88538974523544
3.2000000000000015 122.53687220083035 395.01140600442886
3.3000000000000016 111.62605481308518 367.45973658561707
3.4000000000000017 94.84018190886185 319.2430518269539
3.5000000000000018 84.76865816632784 283.871384203434
3.600000000000002 74.69713442379384 250.34167021512985
3.700000000000002 61.26843610041517 213.7646427154541
3.800000000000002 62.107729745626344 214.56589806079865
3.900000000000002 39.44680132492484 140.05430555343628
4.000000000000002 27.696690291968505 97.61076772212982
4.100000000000002 20.98234113027917 76.6251289844513
4.200000000000003 10.071523742534001 36.21554899215698
4.3000000000000025 6.714349161689334 23.327453136444092
4.400000000000002 3.357174580844667 8.871324300765991
